zip_code,value,prediction
11371,-999.0,0
12068,-999.0,0
11375,505200.0,2
11375,524707.0,2
12828,-999.0,0
13339,-999.0,0
11010,-999.0,0
11520,-999.0,0
11530,-999.0,0
11542,-999.0,0
11548,0.0,0
11545,-999.0,0
12077,-999.0,0
12801,-999.0,0
12801,-999.0,0
12078,186825.0,0
11024,-999.0,0
11020,-999.0,0
11739,0.0,0
12834,-999.0,0
13074,-999.0,0
11549,0.0,0
11550,-999.0,0
13650,0.0,0
13350,-999.0,0
11801,-999.0,0
11801,-999.0,0
11742,-999.0,0
12534,161090.0,0
12534,-999.0,0
12839,68045.0,0
11096,0.0,0
11751,-999.0,0
11751,-999.0,0
11372,442885.0,2
11372,240150.0,0
11433,-999.0,0
11434,-999.0,0
11434,-999.0,0
11436,-999.0,0
13078,-999.0,0
11753,-999.0,0
11753,-999.0,0
11415,145739.0,0
11754,-999.0,0
11754,-999.0,0
13030,0.0,0
13030,0.0,0
13082,0.0,0
13084,-999.0,0
13083,0.0,0
12845,-999.0,0
12110,83285.0,0
12110,50106.0,0
11756,0.0,0
11757,-999.0,0
13365,-999.0,0
13088,231166.0,0
13090,58730.0,0
11561,-999.0,0
11563,-999.0,0
11565,0.0,0
11030,-999.0,0
11030,-999.0,0
13104,-999.0,0
13674,0.0,0
13674,0.0,0
11949,-999.0,0
11378,-999.0,0
11378,-999.0,0
11950,0.0,0
11763,-999.0,0
11763,-999.0,0
11763,-999.0,0
11747,-999.0,0
13114,-999.0,0
11953,-999.0,0
11953,-999.0,0
11379,7218.0,0
11765,0.0,0
11765,0.0,0
11501,-999.0,0
11766,-999.0,0
11766,-999.0,0
13120,-999.0,0
13413,-999.0,0
13413,-999.0,0
11042,0.0,0
11042,0.0,0
11768,-999.0,0
11769,-999.0,0
11572,-999.0,0
13421,-999.0,0
13421,-999.0,0
13126,-999.0,0
11771,-999.0,0
13410,0.0,0
13410,0.0,0
13132,0.0,0
11803,-999.0,0
11050,-999.0,0
13142,42859.0,0
13142,23663.0,0
13142,-999.0,0
11427,-999.0,0
11428,4626.0,0
11429,-999.0,0
12804,-999.0,0
12148,0.0,0
12148,0.0,0
11418,64395.0,0
11418,26832.0,0
11970,0.0,0
11901,-999.0,0
11931,0.0,0
12863,0.0,0
11694,-999.0,0
11694,-999.0,0
13441,-999.0,0
13441,-999.0,0
11577,0.0,0
11577,0.0,0
12150,-999.0,0
12151,0.0,0
13685,-999.0,0
11963,-999.0,0
11412,-999.0,0
11782,-999.0,0
12154,0.0,0
12302,169511.0,0
12304,-999.0,0
12306,124748.0,0
12008,0.0,0
12304,-999.0,0
12302,-999.0,0
12306,-999.0,0
12307,0.0,0
11783,-999.0,0
12158,-999.0,0
12161,-999.0,0
13461,-999.0,0
11786,0.0,0
13152,-999.0,0
13152,-999.0,0
11787,-999.0,0
11787,-999.0,0
11420,11481.0,0
11419,-999.0,0
11419,-999.0,0
10301,79407.0,0
10302,-999.0,0
10310,-999.0,0
10301,86448.0,0
10305,-999.0,0
10306,-999.0,0
10310,-999.0,0
10311,0.0,0
11794,0.0,0
11791,-999.0,0
13205,96971.0,0
13206,116959.0,0
13208,-999.0,0
13210,-999.0,0
13212,-999.0,0
13215,-999.0,0
13204,-999.0,0
13212,-999.0,0
13224,-999.0,0
12182,-999.0,0
12180,834902.0,2
12183,-999.0,0
12180,590612.0,2
13159,-999.0,0
11553,-999.0,0
13502,369580.0,2
13501,-999.0,0
13476,-999.0,0
12186,-999.0,0
12186,-999.0,0
11792,0.0,0
11792,0.0,0
11793,-999.0,0
11793,-999.0,0
12188,-999.0,0
13601,-999.0,0
12189,-999.0,0
12189,-999.0,0
12190,0.0,0
11704,-999.0,0
11704,-999.0,0
11795,-999.0,0
13167,0.0,0
11796,0.0,0
11590,-999.0,0
11978,-999.0,0
13490,-999.0,0
11598,0.0,0
11798,-999.0,0
11980,-999.0,0
13495,0.0,0
12207,222749.0,0
12208,-999.0,0
12210,-999.0,0
12211,209261.0,0
12222,26389.0,0
12204,230815.0,0
12211,85595.0,0
12210,-999.0,0
11701,368257.0,2
11701,332068.0,2
12010,-999.0,0
13021,-999.0,0
12020,-999.0,0
12020,-999.0,0
11706,728653.0,2
11426,-999.0,0
13611,-999.0,0
13612,1034.0,0
13309,-999.0,0
13029,7233.0,0
11932,33373.0,0
11214,1688219.0,3
11217,1289050.0,3
11204,450955.0,2
11206,1452686.0,3
11210,555467.0,2
11211,805388.0,2
11213,790110.0,2
11216,519422.0,2
11217,596843.0,2
11219,766730.0,2
11221,635770.0,2
11222,605217.0,2
11223,634078.0,2
11224,1315850.0,3
11226,1451208.0,3
11232,1046962.0,2
11236,542412.0,2
11239,-999.0,0
11203,909709.0,2
11205,632861.0,2
11208,689502.0,2
11210,368166.0,2
11212,1138255.0,2
11220,639887.0,2
11222,315270.0,0
11230,869209.0,2
11232,-999.0,0
11235,905584.0,2
11236,367670.0,2
11201,1469252.0,3
11229,363527.0,2
12019,24109.0,0
12027,6969.0,0
13616,-999.0,0
13031,183033.0,0
13031,-999.0,0
13163,-999.0,0
13643,1866.0,0
13318,0.0,0
13035,40356.0,0
11720,147917.0,0
13319,2557.0,0
13039,116518.0,0
13041,77645.0,0
13041,35940.0,0
13322,-999.0,0
13322,-999.0,0
13323,159359.0,0
11724,35009.0,0
11725,233459.0,0
11368,851424.0,2
11368,731822.0,2
12052,-999.0,0
12052,-999.0,0
12052,-999.0,0
11956,-999.0,0
13328,-999.0,0
13328,-999.0,0
13634,-999.0,0
13634,-999.0,0
11369,176000.0,0
11369,122083.0,0
12061,83198.0,0
11937,55720.0,0
11730,66541.0,0
11730,52433.0,0
11939,3393.0,0
11554,221084.0,0
11940,-999.0,0
11942,-999.0,0
11733,-999.0,0
13057,-999.0,0
13060,-999.0,0
13060,-999.0,0
13636,1367.0,0
13636,-999.0,0
11003,74686.0,0
13637,20652.0,0
11693,0.0,0
11691,731444.0,2
11735,848039.0,2
12067,-999.0,0
11001,79754.0,0
11371,-999.0,0
12177,-999.0,0
11375,1278774.0,3
12828,-999.0,0
12070,-999.0,0
13340,-999.0,0
13069,-999.0,0
12072,12473.0,0
12075,-999.0,0
12075,-999.0,0
12075,-999.0,0
11542,255087.0,0
11545,101317.0,0
11547,-999.0,0
11548,34627.0,0
11547,229.0,0
12801,-999.0,0
12078,320060.0,0
11020,132719.0,0
11024,25982.0,0
11739,6830.0,0
12833,-999.0,0
12833,-999.0,0
12084,36164.0,0
13076,-999.0,0
11550,544389.0,2
13650,0.0,0
13350,192305.0,0
11801,-999.0,0
13354,-999.0,0
11423,95099.0,0
12172,515.0,0
12172,107.0,0
12839,112816.0,0
11743,354563.0,2
11743,267901.0,0
11746,346202.0,2
11746,222971.0,0
11096,36987.0,0
11558,58314.0,0
11751,90359.0,0
11751,43087.0,0
11432,672968.0,2
11451,-999.0,0
11430,193999.0,0
11451,-999.0,0
11433,-999.0,0
11435,301239.0,0
13078,-999.0,0
11424,-999.0,0
11754,148867.0,0
12845,68571.0,0
12845,75775.0,0
11755,62925.0,0
11755,56100.0,0
12110,452782.0,2
12110,246438.0,0
12110,160575.0,0
12110,156060.0,0
13363,-999.0,0
11756,152622.0,0
11756,96167.0,0
13088,697895.0,2
11560,52661.0,0
11561,327238.0,0
11565,22832.0,0
11030,-999.0,0
11030,-999.0,0
13104,84652.0,0
13108,0.0,0
13403,-999.0,0
13110,991.0,0
11758,175645.0,0
11762,65397.0,0
11950,-999.0,0
11950,-999.0,0
11951,28285.0,0
11951,-999.0,0
12118,-999.0,0
11566,77046.0,0
13114,13238.0,0
11955,27906.0,0
11766,28984.0,0
13413,612294.0,2
11703,100329.0,0
11769,109963.0,0
11804,9305.0,0
11568,-999.0,0
11957,869.0,0
13115,-999.0,0
13126,-999.0,0
13115,-999.0,0
11771,87645.0,0
11771,48137.0,0
11417,75567.0,0
13428,13090.0,0
11772,370640.0,2
11772,257478.0,0
11569,8701.0,0
11777,-999.0,0
11776,114830.0,0
11050,193168.0,0
13142,69925.0,0
13142,41695.0,0
11427,59705.0,0
11959,-999.0,0
12143,15462.0,0
12143,8993.0,0
11374,438259.0,2
12144,-999.0,0
12144,-999.0,0
12148,-999.0,0
12148,-999.0,0
11418,397824.0,2
11961,13527.0,0
11901,471949.0,2
11931,-999.0,0
11947,-999.0,0
12863,-999.0,0
12863,-999.0,0
11694,72180.0,0
11570,311237.0,0
13440,-999.0,0
13441,-999.0,0
11575,55318.0,0
11576,-999.0,0
11577,84130.0,0
13685,15470.0,0
13685,9720.0,0
11963,35201.0,0
11963,28085.0,0
11780,143749.0,0
11780,104587.0,0
13145,-999.0,0
11782,98927.0,0
12304,220523.0,0
12308,343593.0,2
12303,99230.0,0
12306,110397.0,0
12156,-999.0,0
12884,0.0,0
11783,54207.0,0
11784,103048.0,0
12158,-999.0,0
13461,-999.0,0
13461,-999.0,0
11786,5519.0,0
11786,2764.0,0
13152,61095.0,0
12159,26970.0,0
11787,327912.0,0
11789,4574.0,0
11789,4168.0,0
12803,-999.0,0
12803,-999.0,0
11419,147531.0,0
11968,-999.0,0
11971,12991.0,0
10302,139211.0,0
10303,221260.0,0
10305,309207.0,0
10306,236714.0,0
10311,-999.0,0
10314,-999.0,0
10302,88269.0,0
10303,79894.0,0
10307,32756.0,0
10309,234339.0,0
10304,58240.0,0
10311,-999.0,0
12170,-999.0,0
11790,-999.0,0
11794,-999.0,0
11794,-999.0,0
11791,216671.0,0
13202,730199.0,2
13209,-999.0,0
13214,196476.0,0
13224,102421.0,0
13290,-999.0,0
13211,49465.0,0
13212,134912.0,0
13290,-999.0,0
13204,-999.0,0
13206,103745.0,0
12182,37120.0,0
12182,22638.0,0
13501,391433.0,2
11580,184898.0,0
11581,66144.0,0
13476,-999.0,0
13476,-999.0,0
12186,11229.0,0
11792,-999.0,0
11792,-999.0,0
11975,-999.0,0
13164,4308.0,0
13164,2909.0,0
11976,4674.0,0
11976,3503.0,0
11976,3633.0,0
13601,-999.0,0
12189,218309.0,0
11552,97745.0,0
11552,70467.0,0
13167,134.0,0
11796,9653.0,0
11796,7568.0,0
11796,6681.0,0
11590,321010.0,0
13490,-999.0,0
13492,-999.0,0
11596,45371.0,0
11598,43155.0,0
11798,40785.0,0
13605,193.0,0
13606,129.0,0
12208,1240.0,0
12211,764.0,0
12205,1846.0,0
12208,1210.0,0
12209,869.0,0
12222,0.0,0
12085,21.0,0
12010,1705.0,0
12010,1659.0,0
13303,0.0,0
13027,1676.0,0
12020,1417.0,0
12020,1373.0,0
13611,20.0,0
11201,1010.0,0
11206,2744.0,0
11208,5032.0,0
11210,3855.0,0
11211,4807.0,0
11218,4897.0,0
11219,7414.0,0
11221,3814.0,0
11222,1752.0,0
11225,4774.0,0
11228,2096.0,0
11229,4837.0,0
11233,3550.0,0
11234,5304.0,0
11236,5715.0,0
11204,5673.0,0
11205,1600.0,0
11206,2746.0,0
11207,5084.0,0
11212,4884.0,0
11215,2463.0,0
11219,7411.0,0
11222,1739.0,0
11226,8709.0,0
11231,964.0,0
11234,5270.0,0
11205,1597.0,0
11226,8686.0,0
11252,0.0,0
12019,659.0,0
13616,89.0,0
11411,1288.0,0
11411,1276.0,0
13163,27.0,0
13619,367.0,0
13628,27.0,0
13643,21.0,0
13638,28.0,0
13643,20.0,0
13318,3.0,0
13037,546.0,0
13321,123.0,0
13321,122.0,0
13321,120.0,0
13341,10.0,0
13341,10.0,0
12047,1457.0,0
11368,4743.0,0
12052,1.0,0
13328,9.0,0
13615,86.0,0
13634,108.0,0
13634,108.0,0
13634,108.0,0
13329,256.0,0
11370,1385.0,0
13060,8.0,0
13153,24.0,0
13060,7.0,0
11373,4439.0,0
13066,648.0,0
13066,644.0,0
12067,2.0,0
12068,93.0,0
11375,2516.0,0
12828,571.0,0
12828,570.0,0
13069,1179.0,0
12077,232.0,0
12077,227.0,0
12078,1689.0,0
12833,0.0,0
12834,19.0,0
12834,19.0,0
13076,38.0,0
13076,38.0,0
13650,1.0,0
13650,1.0,0
13354,36.0,0
11414,1326.0,0
12534,690.0,0
12534,666.0,0
12839,1117.0,0
13357,454.0,0
11432,2512.0,0
11433,1971.0,0
11432,2518.0,0
12095,1006.0,0
11415,883.0,0
11424,0.0,0
11415,874.0,0
13030,266.0,0
13082,267.0,0
12846,0.0,0
12110,1164.0,0
13363,51.0,0
13363,49.0,0
13365,560.0,0
13365,561.0,0
13088,1221.0,0
13088,1198.0,0
13104,567.0,0
13661,58.0,0
13661,54.0,0
13674,18.0,0
13674,17.0,0
11378,1878.0,0
12121,0.0,0
13114,110.0,0
11379,1716.0,0
13409,4.0,0
13120,149.0,0
13120,143.0,0
13413,1066.0,0
13413,1047.0,0
13417,237.0,0
13421,993.0,0
13424,143.0,0
13115,22.0,0
13115,21.0,0
13428,49.0,0
13410,46.0,0
13132,115.0,0
13135,260.0,0
11428,1093.0,0
11429,1579.0,0
12143,110.0,0
12143,114.0,0
12144,1240.0,0
11418,2068.0,0
11422,1797.0,0
12150,60.0,0
13685,81.0,0
11412,2525.0,0
11412,2521.0,0
13145,76.0,0
12866,1858.0,0
12154,2.0,0
12303,2408.0,0
12306,2133.0,0
12008,39.0,0
12302,1879.0,0
12008,39.0,0
12307,632.0,0
12156,0.0,0
12871,138.0,0
12884,0.0,0
12884,0.0,0
12158,160.0,0
13461,149.0,0
13461,148.0,0
13152,195.0,0
12159,325.0,0
11420,2770.0,0
11419,2802.0,0
10308,2220.0,0
10309,2302.0,0
10311,0.0,0
10314,6517.0,0
10303,1643.0,0
10311,0.0,0
10309,2201.0,0
12170,6.0,0
13210,942.0,0
13219,1039.0,0
13204,1637.0,0
13211,537.0,0
13212,1482.0,0
13214,490.0,0
13224,509.0,0
13206,1217.0,0
13215,726.0,0
12182,951.0,0
12182,923.0,0
13159,98.0,0
13159,0.0,0
13501,2683.0,0
13502,2485.0,0
13476,142.0,0
13478,89.0,0
12186,188.0,0
13601,2497.0,0
13601,2486.0,0
12190,1.0,0
13167,16.0,0
13492,952.0,0
11421,2128.0,0
11377,4144.0,0
11377,4119.0,0
13605,34.0,0
13605,34.0,0
13606,13.0,0
12202,109.0,0
12203,291.0,0
12202,109.0,0
12205,559.0,0
12211,81.0,0
12085,14.0,0
13027,258.0,0
13027,256.0,0
13027,255.0,0
13611,3.0,0
13029,44.0,0
11209,383.0,0
11215,622.0,0
11218,436.0,0
11219,524.0,0
11220,654.0,0
11222,489.0,0
11229,350.0,0
11230,394.0,0
11235,482.0,0
11236,303.0,0
11237,552.0,0
11239,10.0,0
11252,0.0,0
11205,345.0,0
11215,619.0,0
11218,435.0,0
11223,394.0,0
11228,117.0,0
11229,350.0,0
11230,396.0,0
11233,352.0,0
11236,303.0,0
11252,0.0,0
11212,368.0,0
11229,348.0,0
11232,306.0,0
11233,352.0,0
11236,299.0,0
12019,30.0,0
13616,2.0,0
13032,75.0,0
13032,73.0,0
13619,81.0,0
13638,1.0,0
13643,3.0,0
13318,0.0,0
13035,65.0,0
13036,65.0,0
13319,16.0,0
13037,49.0,0
13321,0.0,0
13341,2.0,0
12045,4.0,0
11368,281.0,0
12052,2.0,0
13328,0.0,0
12054,107.0,0
11369,59.0,0
12061,73.0,0
13057,342.0,0
13057,344.0,0
13060,0.0,0
13153,3.0,0
13636,4.0,0
11373,273.0,0
13637,137.0,0
11693,0.0,0
11371,3.0,0
12068,20.0,0
12070,3.0,0
13339,21.0,0
13340,9.0,0
13069,167.0,0
12072,13.0,0
12078,193.0,0
12084,66.0,0
12084,65.0,0
12086,0.0,0
13074,11.0,0
13650,0.0,0
13350,148.0,0
11414,118.0,0
11414,118.0,0
12172,1.0,0
12172,1.0,0
11372,368.0,0
11372,372.0,0
11432,254.0,0
11436,28.0,0
11432,253.0,0
11436,27.0,0
13078,44.0,0
12095,161.0,0
11424,0.0,0
11415,87.0,0
13082,7.0,0
13083,10.0,0
12845,107.0,0
12110,422.0,0
13363,6.0,0
11363,0.0,0
13661,3.0,0
13674,0.0,0
11378,265.0,0
11378,260.0,0
11378,259.0,0
12118,9.0,0
12118,9.0,0
12121,0.0,0
12121,0.0,0
13114,34.0,0
13114,29.0,0
13417,42.0,0
13421,157.0,0
13421,154.0,0
13424,31.0,0
13115,3.0,0
13126,277.0,0
13126,136.0,0
11417,125.0,0
13132,1.0,0
13142,73.0,0
12143,25.0,0
11374,180.0,0
12144,161.0,0
11385,567.0,0
12863,0.0,0
12150,4.0,0
12150,4.0,0
13456,13.0,0
12305,201.0,0
12302,223.0,0
12303,183.0,0
12304,270.0,0
12307,56.0,0
12008,1.0,0
12305,194.0,0
12308,111.0,0
12309,148.0,0
12008,1.0,0
12304,264.0,0
12156,0.0,0
12884,0.0,0
12158,7.0,0
13461,18.0,0
13152,44.0,0
12159,36.0,0
11420,66.0,0
11413,67.0,0
10305,172.0,0
10304,171.0,0
10307,55.0,0
10312,111.0,0
10303,82.0,0
12170,1.0,0
13469,3.0,0
13203,148.0,0
13211,121.0,0
13215,89.0,0
13202,179.0,0
13204,253.0,0
13212,335.0,0
13219,118.0,0
13290,3.0,0
13203,151.0,0
12180,442.0,0
12182,82.0,0
13159,34.0,0
13159,0.0,0
13501,281.0,0
13502,328.0,0
13501,279.0,0
13478,12.0,0
13478,12.0,0
13601,487.0,0
12189,119.0,0
12189,119.0,0
12190,0.0,0
12190,0.0,0
13167,0.0,0
13167,0.0,0
12196,9.0,0
13490,24.0,0
13492,68.0,0
12202,148934.0,0
12207,11358.0,0
12222,0.0,0
12205,247516.0,0
12206,170777.0,0
12207,5891.0,0
12211,179114.0,0
11507,129824.0,0
13607,0.0,0
12009,66349.0,0
12085,9877.0,0
12085,973.0,0
11509,44478.0,0
12020,-999.0,0
11706,373954.0,2
11705,50522.0,0
11709,-999.0,0
11426,0.0,0
11710,265643.0,0
11710,208869.0,0
11713,65546.0,0
13612,26557.0,0
13612,11368.0,0
11716,72498.0,0
13309,3125.0,0
13309,-999.0,0
11697,-999.0,0
11717,-999.0,0
13029,106769.0,0
11718,-999.0,0
11718,-999.0,0
11719,-999.0,0
11207,1029640.0,2
11208,896365.0,2
11210,731505.0,2
11216,498939.0,2
11223,925144.0,2
11224,181768.0,0
11225,340695.0,2
11228,562453.0,2
11231,242488.0,0
11233,780610.0,2
11235,787582.0,2
11236,1154000.0,2
11237,282398.0,0
11249,194475.0,0
11201,184823.0,0
11206,361225.0,2
11210,395688.0,2
11211,375627.0,2
11212,453751.0,2
11214,593872.0,2
11233,451639.0,2
11252,-999.0,0
11228,-999.0,0
11232,107021.0,0
11249,68644.0,0
12027,-999.0,0
12027,19102.0,0
13616,-999.0,0
11933,33578.0,0
11933,15767.0,0
11411,389644.0,2
11411,209091.0,0
13031,308104.0,0
13317,-999.0,0
13163,5732.0,0
13032,52987.0,0
11514,23577.0,0
13628,-999.0,0
13638,-999.0,0
13619,22587.0,0
13318,767.0,0
12033,65346.0,0
12033,22726.0,0
13035,57815.0,0
11516,142064.0,0
11934,29403.0,0
11934,15929.0,0
11720,305408.0,0
13036,20635.0,0
13319,6044.0,0
13037,-999.0,0
13039,289154.0,0
13322,-999.0,0
13341,-999.0,0
12045,3326.0,0
11724,-999.0,0
11368,824959.0,2
12052,-999.0,0
12052,-999.0,0
12052,-999.0,0
11935,10203.0,0
13328,-999.0,0
11729,184305.0,0
11729,-999.0,0
13615,-999.0,0
11370,334688.0,2
11937,221798.0,0
11939,-999.0,0
11554,222343.0,0
11554,124279.0,0
11554,86634.0,0
11732,49924.0,0
11518,178872.0,0
11518,98321.0,0
11733,-999.0,0
13057,122923.0,0
13153,-999.0,0
13636,-999.0,0
11003,532892.0,2
13637,9850.0,0
11693,-999.0,0
12067,1303.0,0
12067,-999.0,0
12068,4567.0,0
11375,235884.0,0
13069,144062.0,0
12072,22110.0,0
12831,65911.0,0
11530,633902.0,2
12075,-999.0,0
11542,408849.0,2
11542,160853.0,0
12077,57532.0,0
12077,32159.0,0
12078,291978.0,0
12078,94392.0,0
11020,136630.0,0
11021,294747.0,0
11739,-999.0,0
11739,9110.0,0
12833,-999.0,0
11944,-999.0,0
12084,47524.0,0
12086,18806.0,0
13074,-999.0,0
11788,94364.0,0
11550,345391.0,2
13350,-999.0,0
11557,132639.0,0
11801,236441.0,0
13354,-999.0,0
11423,442501.0,2
11742,46825.0,0
11414,216235.0,0
12534,60497.0,0
12839,211167.0,0
11746,752925.0,2
13357,-999.0,0
11749,15120.0,0
11749,9254.0,0
11372,284559.0,0
11372,210873.0,0
11430,0.0,0
11432,546761.0,2
11434,425214.0,2
11435,333962.0,2
13078,-999.0,0
13078,75648.0,0
11753,178291.0,0
11753,110913.0,0
12095,75708.0,0
13082,-999.0,0
13030,16649.0,0
12846,-999.0,0
13363,-999.0,0
11756,35952.0,0
11757,271702.0,0
13365,-999.0,0
13088,309856.0,0
13090,212802.0,0
13090,170527.0,0
11560,151078.0,0
11560,104170.0,0
11563,345118.0,2
11563,140799.0,0
11030,-999.0,0
11758,420992.0,2
11762,154946.0,0
11950,-999.0,0
11952,31174.0,0
11763,88446.0,0
11763,46720.0,0
11566,360153.0,2
11953,-999.0,0
11501,146608.0,0
13116,-999.0,0
11766,77357.0,0
11767,62033.0,0
13413,197996.0,0
11042,-999.0,0
11040,382610.0,2
11042,-999.0,0
11703,176072.0,0
11703,95115.0,0
11768,253825.0,0
11769,115888.0,0
11769,64231.0,0
11804,34033.0,0
11568,112668.0,0
13421,70928.0,0
11957,18536.0,0
13424,21167.0,0
11771,102371.0,0
11416,356183.0,2
11417,231208.0,0
13410,9617.0,0
13410,4376.0,0
11958,4851.0,0
11958,-999.0,0
13132,-999.0,0
11803,361149.0,2
11569,42938.0,0
11777,-999.0,0
11776,214254.0,0
11776,122081.0,0
11776,84778.0,0
11428,277631.0,0
11429,448337.0,2
12804,385341.0,2
12804,102410.0,0
11374,165720.0,0
12148,-999.0,0
11961,64546.0,0
11973,0.0,0
11385,989821.0,2
11931,-999.0,0
11947,-999.0,0
11970,-999.0,0
11931,-999.0,0
11970,-999.0,0
11694,295433.0,0
11570,394966.0,2
11778,13023.0,0
13440,-999.0,0
13440,-999.0,0
11779,56924.0,0
11575,396849.0,2
11575,100655.0,0
11422,608366.0,2
11576,-999.0,0
13685,12928.0,0
11963,65187.0,0
11963,47298.0,0
11962,-999.0,0
11412,-999.0,0
13456,60720.0,0
13456,34227.0,0
11782,164819.0,0
12008,-999.0,0
12302,364269.0,2
12303,467708.0,2
12306,397243.0,2
12307,133209.0,0
12303,233715.0,0
12307,61859.0,0
12308,133359.0,0
12302,120192.0,0
12156,0.0,0
12884,0.0,0
12884,0.0,0
11579,42617.0,0
11783,120738.0,0
11784,80088.0,0
12158,60251.0,0
12161,-999.0,0
13461,11689.0,0
11967,15333.0,0
11786,27730.0,0
11787,290731.0,0
12803,67759.0,0
11420,605709.0,2
11420,341222.0,2
11419,732090.0,2
11419,434898.0,2
11968,-999.0,0
10302,285884.0,0
10305,561819.0,2
10308,409345.0,2
10309,531708.0,2
10311,0.0,0
10301,296601.0,0
10304,400179.0,2
10306,510373.0,2
10309,346552.0,2
10310,192441.0,0
10311,0.0,0
10314,649409.0,2
10302,129815.0,0
13469,-999.0,0
11794,-999.0,0
13204,471439.0,2
13206,302816.0,0
13209,224537.0,0
13207,-999.0,0
13224,77836.0,0
13290,0.0,0
13209,71764.0,0
12182,211838.0,0
12180,234098.0,0
13159,68768.0,0
11553,243671.0,0
13502,720105.0,2
11580,548184.0,2
11581,169709.0,0
13164,42370.0,0
11976,67599.0,0
12188,204093.0,0
11552,353956.0,2
13167,4954.0,0
13167,-999.0,0
12196,5061.0,0
11590,378188.0,2
11977,12250.0,0
11977,5830.0,0
11978,12974.0,0
11421,419753.0,2
11598,185055.0,0
11377,375630.0,2
12198,44624.0,0
11980,7715.0,0
13495,40483.0,0
13605,3295.0,0
12205,389214.0,2
12207,114774.0,0
12222,-999.0,0
12207,55555.0,0
12208,80288.0,0
12210,71669.0,0
12202,-999.0,0
11507,-999.0,0
11507,-999.0,0
12085,-999.0,0
12009,10601.0,0
11930,6160.0,0
12010,-999.0,0
12010,54586.0,0
11692,58897.0,0
13021,-999.0,0
13303,0.0,0
11702,-999.0,0
11510,132168.0,0
11510,90626.0,0
13027,73439.0,0
12020,102228.0,0
11709,18936.0,0
11426,-999.0,0
11713,-999.0,0
11713,-999.0,0
11714,144403.0,0
13612,-999.0,0
11716,-999.0,0
11716,-999.0,0
11697,-999.0,0
13029,7233.0,0
11932,33373.0,0
11718,-999.0,0
11719,-999.0,0
11203,-999.0,0
11205,746466.0,2
11210,447461.0,2
11214,702549.0,2
11215,821452.0,2
11216,489672.0,2
11219,626473.0,2
11222,519943.0,2
11226,1084438.0,2
11234,-999.0,0
11237,-999.0,0
11249,-999.0,0
11252,19185.0,0
11205,-999.0,0
11207,611519.0,2
11208,-999.0,0
11220,582086.0,2
11221,-999.0,0
11228,84650.0,0
11232,452808.0,2
11233,430600.0,2
11249,-999.0,0
11252,-999.0,0
11210,232719.0,0
12027,-999.0,0
13616,-999.0,0
13616,-999.0,0
13317,11981.0,0
13032,15508.0,0
11514,-999.0,0
11514,-999.0,0
13619,32643.0,0
13628,-999.0,0
13638,-999.0,0
13628,-999.0,0
12033,12356.0,0
11516,44468.0,0
11720,-999.0,0
13322,-999.0,0
12065,231436.0,0
13341,-999.0,0
13323,-999.0,0
12047,57547.0,0
11724,-999.0,0
11726,123611.0,0
11368,538307.0,2
11956,-999.0,0
11956,-999.0,0
13328,-999.0,0
12054,-999.0,0
12054,-999.0,0
13615,-999.0,0
11369,107133.0,0
11369,83192.0,0
11370,-999.0,0
12061,-999.0,0
12061,-999.0,0
11937,-999.0,0
11937,-999.0,0
11937,-999.0,0
11730,52433.0,0
11554,-999.0,0
11733,-999.0,0
13057,87397.0,0
11941,-999.0,0
13153,-999.0,0
11373,400711.0,2
11693,0.0,0
11693,0.0,0
11735,-999.0,0
11735,-999.0,0
11735,-999.0,0
11738,-999.0,0
11001,60908.0,0
12068,12349.0,0
12068,4496.0,0
11375,473315.0,2
13340,33886.0,0
11520,-999.0,0
11520,262494.0,0
13069,101744.0,0
13069,-999.0,0
13069,-999.0,0
12072,-999.0,0
12075,-999.0,0
12075,-999.0,0
11547,-999.0,0
12077,-999.0,0
12801,89892.0,0
12801,59451.0,0
12801,47561.0,0
11021,304767.0,0
11020,-999.0,0
11023,-999.0,0
12833,-999.0,0
11944,-999.0,0
12084,-999.0,0
12086,1199.0,0
11946,-999.0,0
13076,-999.0,0
11557,-999.0,0
11557,-999.0,0
11741,-999.0,0
11742,157873.0,0
12172,107.0,0
12839,-999.0,0
11743,310165.0,0
11743,241164.0,0
11746,-999.0,0
13357,-999.0,0
11558,34371.0,0
11432,425392.0,2
11434,396826.0,2
11451,-999.0,0
11432,335862.0,2
11753,-999.0,0
12095,91183.0,0
12095,36870.0,0
11424,-999.0,0
11754,-999.0,0
13030,8046.0,0
13083,1378.0,0
12845,-999.0,0
11755,-999.0,0
11755,-999.0,0
12846,0.0,0
11948,2261.0,0
13363,-999.0,0
13363,-999.0,0
11756,152622.0,0
11757,-999.0,0
13365,15245.0,0
13090,154010.0,0
11560,33071.0,0
11561,-999.0,0
11563,-999.0,0
13104,-999.0,0
13661,-999.0,0
11949,-999.0,0
13108,0.0,0
13108,0.0,0
13403,68958.0,0
11378,-999.0,0
11763,-999.0,0
11747,-999.0,0
11747,-999.0,0
11566,-999.0,0
11379,-999.0,0
11501,-999.0,0
13407,4880.0,0
11955,-999.0,0
13120,2216.0,0
11767,-999.0,0
11767,-999.0,0
11703,82934.0,0
11768,-999.0,0
11769,-999.0,0
11572,132639.0,0
11804,-999.0,0
11804,9305.0,0
11568,-999.0,0
11568,39844.0,0
11957,1692.0,0
13424,-999.0,0
